chr	gene	ratio	observed_state	hidden_state
chr5	Ufsp1	0.9545454545454546	5.0	1
chr5	Srrt	0.9613163972286374	5.0	1
chr5	Trip6	0.9628378378378378	5.0	1
chr5	Ephb4	0.9764705882352941	5.0	1
chr5	Pop7	0.9771863117870723	5.0	1
chr5	Gnb2	0.9690693430656936	5.0	1
chr5	Tsc22d4	0.9847826086956522	5.0	1
chr5	Ppp1r35	0.9934640522875817	5.0	1
chr5	Mepce	0.9713114754098361	5.0	1
chr5	Zkscan1	1.0	5.0	1
chr5	Zscan21	1.0	5.0	1
chr5	Zfp113	1.0	5.0	1
chr5	Mcm7	0.46794871794871795	0.0	1
chr5	Ap4m1	0.9555555555555556	5.0	1
chr5	Taf6	0.984375	5.0	1
chr5	Lamtor4	0.9891640866873065	5.0	1
chr5	Zfp157	0.8081395348837209	4.0	1
chr5	Zfp68	0.9066666666666666	5.0	1
chr5	Pdgfa	0.9905660377358491	5.0	1
chr5	Cox19	0.9887387387387387	5.0	1
chr5	3110082I17Rik	0.9920948616600791	5.0	1
chr5	Zfand2a	0.9666666666666667	5.0	1
chr5	Ints1	0.9865079365079364	5.0	1
chr5	Psmg3	0.9949246889325475	5.0	1
chr5	Mad1l1	0.9838709677419355	5.0	1
chr5	Nudt1	0.988013698630137	5.0	1
chr5	Snx8	0.9753086419753086	5.0	1
chr5	Eif3b	0.8309748427672956	4.0	1
chr5	Chst12	0.9859154929577465	5.0	1
chr5	Wipi2	1.0	5.0	1
chr5	Fbxl18	0.8168316831683168	4.0	1
chr5	Fscn1	0.9917531718569781	5.0	1
chr5	Rnf216	0.9876543209876543	5.0	1
chr5	Zdhhc4	0.9885714285714285	5.0	1
chr5	Kdelr2	0.9927184466019418	5.0	1
chr5	Rac1	0.9844708994708995	5.0	1
chr5	Eif2ak1	0.9831081081081081	5.0	1
chr5	Pms2	0.9970238095238094	5.0	1
chr5	Tecpr1	0.9803921568627451	5.0	1
chr5	Baiap2l1	0.8688524590163934	4.0	1
chr5	Nptx2	0.9285714285714286	5.0	1
chr5	Trrap	0.9772727272727273	5.0	1
chr5	Arpc1b	0.914	5.0	1
chr5	Pdap1	0.9894026974951831	5.0	1
chr5	Bud31	0.9917127071823204	5.0	1
chr5	Ptcd1	0.9887640449438202	5.0	1
chr5	Cpsf4	0.9885159010600707	5.0	1
chr5	Atp5j2	0.954970760233918	5.0	1
chr5	Rnf6	0.978494623655914	5.0	1
chr5	Rasl11a	0.972972972972973	5.0	1
chr5	Gtf3a	0.8356481481481481	4.0	1
chr5	Mtif3	0.9672131147540983	5.0	1
chr5	Polr1d	0.9821326227616344	5.0	1
chr5	Pan3	0.6458333333333334	2.0	1
chr5	Pomp	0.9572882588149764	5.0	1
chr5	Uspl1	0.37179487179487175	0.0	0
chr5	Hsph1	0.24260355029585798	0.0	0
chr5	B3glct	0.5081417624521072	1.0	0
chr5	Brca2	0.4742647058823529	0.0	0
chr5	N4bp2l2	0.508659217877095	1.0	0
chr5	Pds5b	0.47560975609756095	0.0	0
chr5	Rfc3	0.6944444444444443	2.0	0
chr6	Bet1	0.9635036496350365	5.0	1
chr6	Pon2	0.4871794871794872	0.0	1
chr6	Slc25a13	0.8351709401709401	4.0	1
chr6	Sdhaf3	0.9851851851851852	5.0	1
chr6	Asns	0.9743589743589743	5.0	1
chr6	C1galt1	1.0	5.0	1
chr6	Mios	1.0	5.0	1
chr6	Rpa3	0.9434140609033314	5.0	1
chr6	Ndufa4	0.9873055905842791	5.0	1
chr6	2610001J05Rik	1.0	5.0	1
chr6	Tes	1.0	5.0	1
chr6	Capza2	0.9876325088339223	5.0	1
chr6	Tspan12	0.9959839357429718	5.0	1
chr6	Fam3c	0.9852693602693602	5.0	1
chr6	Ndufa5	0.9866863905325444	5.0	1
chr6	Arf5	0.9871114017876608	5.0	1
chr6	Rbm28	0.7375252525252525	3.0	1
chr6	Impdh1	0.9957264957264957	5.0	1
chr6	Hilpda	0.9940476190476191	5.0	1
chr6	Calu	0.9927949326999209	5.0	1
chr6	Flnc	0.9918032786885246	5.0	1
chr6	Atp6v1f	0.9936708860759493	5.0	1
chr6	Tnpo3	0.9879134860050891	5.0	1
chr6	Smo	0.9957264957264957	5.0	1
chr6	Nrf1	0.8095238095238095	4.0	1
chr6	Ube2h	0.8620689655172413	4.0	1
chr6	Zc3hc1	0.9915730337078652	5.0	1
chr6	Tmem209	0.9907407407407408	5.0	1
chr6	Mkln1	0.990909090909091	5.0	1
chr6	Podxl	0.9865269461077845	5.0	1
chr6	Chchd3	0.9693877551020408	5.0	1
chr6	Exoc4	1.0	5.0	1
chr6	Bpgm	0.9832402234636871	5.0	1
chr6	Cald1	0.9907514450867052	5.0	1
chr6	1810058I24Rik	0.9873392680514342	5.0	1
chr6	Slc13a4	0.976608187134503	5.0	1
chr6	Mtpn	0.9901960784313726	5.0	1
chr6	Luc7l2	0.9915331807780321	5.0	1
chr6	Hipk2	1.0	5.0	1
chr6	Mkrn1	0.9842105263157894	5.0	1
chr6	Ndufb2	0.934931506849315	5.0	1
chr6	Ssbp1	0.3679822624567601	0.0	1
chr6	Ezh2	0.9876325088339223	5.0	1
chr6	Pdia4	0.5989375830013279	1.0	1
chr6	Tmem176b	0.9928057553956835	5.0	1
chr6	Igf2bp3	0.9908045977011494	5.0	1
chr6	Tra2a	0.9736842105263158	5.0	1
chr6	Mpp6	0.5526315789473685	1.0	1
chr6	Hnrnpa2b1	0.9912472647702407	5.0	1
chr6	Skap2	0.9947089947089947	5.0	1
chr6	Hibadh	0.99375	5.0	1
chr6	Tax1bp1	0.9896755162241888	5.0	1
chr6	Gars	0.9865277777777779	5.0	1
chr6	Fkbp9	0.9857142857142858	5.0	1
chr6	Nt5c3	0.9967320261437909	5.0	1
chr6	Smarcad1	0.9918478260869565	5.0	1
chr6	Serbp1	0.9932525413865012	5.0	1
chr6	Krcc1	0.9916666666666667	5.0	1
chr6	Rmnd5a	0.85	4.0	1
chr6	Chmp3	0.993485342019544	5.0	1
chr6	Immt	0.9210526315789473	5.0	1
chr6	Polr1a	0.9569597069597071	5.0	1
chr6	Usp39	0.9919839679358717	5.0	1
chr6	0610030E20Rik	1.0	5.0	1
chr6	Tgoln1	0.6731843575418993	2.0	1
chr6	Tcf7l1	1.0	5.0	1
chr6	Gcfc2	0.9451219512195121	5.0	1
chr6	Mrpl19	0.9883107088989441	5.0	1
chr6	Pole4	0.9887254901960785	5.0	1
chr6	Htra2	0.9945945945945946	5.0	1
chr6	Mrpl53	0.9970862470862469	5.0	1
chr6	Mogs	0.9832214765100671	5.0	1
chr6	Wbp1	1.0	5.0	1
chr6	Mthfd2	0.983216671969456	5.0	1
chr6	Mob1a	0.9849624060150376	5.0	1
chr6	Dguok	0.9864864864864865	5.0	1
chr6	Tex261	0.9910714285714286	5.0	1
chr6	Tprkb	0.5379746835443038	1.0	1
chr6	Fam136a	0.9899095337508698	5.0	1
chr6	Aak1	0.5952380952380952	1.0	1
chr6	Nfu1	0.9678787878787878	5.0	1
chr6	Gfpt1	0.7016806722689075	3.0	1
chr6	Isy1	0.9833333333333334	5.0	1
chr6	Cnbp	0.994975556762629	5.0	1
chr6	Copg1	1.0	5.0	1
chr6	Hmces	0.9981884057971014	5.0	1
chr6	H1fx	0.994535519125683	5.0	1
chr6	Rpn1	0.993085453359426	5.0	1
chr6	Sec61a1	0.9691358024691358	5.0	1
chr6	Abtb1	1.0	5.0	1
chr6	Mcm2	0.9917220008853475	5.0	1
chr6	Chchd6	0.9925925925925926	5.0	1
chr6	Lsm3	0.9933534743202417	5.0	1
chr6	Slc6a6	0.998015873015873	5.0	1
chr6	Ccdc174	0.982170542635659	5.0	1
chr6	Mrps25	0.9927236519607845	5.0	1
chr6	Suclg2	0.8425925925925926	4.0	1
chr6	Tmf1	0.9894736842105263	5.0	1
chr6	Uba3	0.9899497487437185	5.0	1
chr6	Arl6ip5	0.9746835443037974	5.0	1
chr6	Foxp1	1.0	5.0	1
chr6	Shq1	0.9911699779249448	5.0	1
chr6	Trnt1	0.9943342776203966	5.0	1
chr6	Crbn	0.9672131147540983	5.0	1
chr6	Itpr1	0.9494949494949495	5.0	1
chr6	Arl8b	0.8405172413793104	4.0	1
chr6	Edem1	0.9879518072289156	5.0	1
chr6	Rad18	0.9473039215686275	5.0	1
chr6	Thumpd3	0.9913793103448276	5.0	1
chr6	Gt(ROSA)26Sor	0.9894736842105263	5.0	1
chr6	Mtmr14	0.5576923076923077	1.0	1
chr6	Tada3	1.0	5.0	1
chr6	Rpusd3	0.9274809160305344	5.0	1
chr6	Jagn1	0.9845183486238532	5.0	1
chr6	Brk1	0.9904806491885143	5.0	1
chr6	Tsen2	0.9928909952606635	5.0	1
chr6	Mkrn2	0.9732824427480916	5.0	1
chr6	Cand2	0.5746268656716418	1.0	1
chr6	Bms1	0.9934782608695653	5.0	1
chr6	Ankrd26	0.8872180451127819	4.0	1
chr6	Erc1	0.8695652173913043	4.0	1
chr6	Cecr2	0.5416666666666666	1.0	0
chr6	Bcl2l13	0.4405320813771518	0.0	0
chr6	Bid	0.5401234567901234	1.0	0
chr6	Phc1	0.3476190476190476	0.0	0
chr6	Pex5	0.40853658536585363	0.0	0
chr6	Phb2	0.5025432067932067	1.0	0
chr6	Usp5	0.5432692307692307	1.0	0
chr6	Cdca3	0.4159136546184739	0.0	0
chr6	Ptms	0.5151838671411625	1.0	0
chr6	Mlf2	0.5235112011707757	1.0	0
chr6	Cops7a	0.4734042553191489	0.0	0
chr6	Zfp384	0.02564102564102564	0.0	0
chr6	Ing4	0.410958904109589	0.0	0
chr6	Acrbp	0.1744186046511628	0.0	0
chr6	Chd4	0.4456018518518518	0.0	0
chr6	Nop2	0.005847953216374269	0.0	0
chr6	Gapdh	0.3469387755102041	0.0	0
chr6	Ncapd2	0.7149532710280374	3.0	0
chr6	Mrpl51	0.2764550264550264	0.0	0
chr6	Tnfrsf1a	0.5061162079510703	1.0	0
chr6	Rad51ap1	0.03017241379310345	0.0	0
chr6	Tigar	0.016556291390728478	0.0	0
chr6	Ccnd2	0.12833333333333333	0.0	0
chr6	Tead4	0.05555555555555555	0.0	0
chr6	Tulp3	0.5050505050505051	1.0	0
chr6	Rhno1	0.591111111111111	1.0	0
chr6	Itfg2	0.6280487804878049	2.0	0
chr6	Fkbp4	0.5112885427137764	1.0	0
chr6	Gabarapl1	0.5161290322580645	1.0	0
chr6	Magohb	0.18081761006289307	0.0	0
chr6	Ybx3	0.5334707903780069	1.0	0
chr6	Smim10l1	0.06435643564356436	0.0	0
chr6	Etv6	0.21428571428571427	0.0	0
chr6	Lrp6	0.18666666666666668	0.0	0
chr6	Gpr19	0.23333333333333334	0.0	0
chr6	Cdkn1b	0.05555555555555555	0.0	0
chr6	Ddx47	0.5043496985357451	1.0	0
chr6	Gprc5a	0.13157894736842105	0.0	0
chr6	Hebp1	0.31383333333333335	0.0	0
chr6	Atf7ip	0.12380952380952381	0.0	0
chr6	H2afj	0.014084507042253521	0.0	0
chr6	Wbp11	0.36291913214990135	0.0	0
chr6	Arhgdib	0.5172413793103449	1.0	0
chr6	Eps8	0.20588235294117646	0.0	0
chr6	Strap	0.577027027027027	1.0	0
chr6	Dera	0.4407236335642802	0.0	0
chr6	Plekha5	0.45645645645645644	0.0	0
chr6	Aebp2	0.6153846153846154	2.0	0
chr6	Pyroxd1	0.6153846153846154	2.0	0
chr6	Golt1b	0.49081364829396323	0.0	0
chr6	Ldhb	0.6351994633562862	2.0	0
chr6	Cmas	0.4344813935075217	0.0	0
chr6	Bcat1	0.49724480578139113	0.0	0
chr6	Kras	0.36021505376344093	0.0	0
chr6	Rassf8	0.09090909090909091	0.0	0
chr6	Fgfr1op2	0.07603686635944701	0.0	0
chr6	Tm7sf3	0.4226190476190476	0.0	0
chr6	Med21	0.05068728522336769	0.0	0
chr6	Ppfibp1	0.5106060606060606	1.0	0
chr6	Mrps35	0.5055603948896632	1.0	0
chr6	Ccdc91	0.5	1.0	0
chr6	Ergic2	0.5	1.0	0
chr6	Ipo8	0.36538461538461536	0.0	0
chr6	Dennd5b	0.48130841121495327	0.0	0
chr7	AU018091	0.6276595744680851	2.0	0
chr7	Myadm	0.6032863849765258	2.0	0
chr7	Ndufa3	0.6006944444444444	2.0	0
chr7	Tfpt	0.4649122807017544	0.0	0
chr7	Prpf31	0.5242289442467378	1.0	0
chr7	Mboat7	0.545338441890166	1.0	0
chr7	Rps9	0.9674119732495365	5.0	0
chr7	Cdc42ep5	0.5394736842105263	1.0	0
chr7	Rdh13	0.4917491749174917	0.0	0
chr7	Ppp1r12c	0.5214814814814814	1.0	0
chr7	Tnnt1	0.6609375	2.0	0
chr7	Hspbp1	0.5384898710865562	1.0	0
chr7	Tmem238	0.5726495726495726	1.0	0
chr7	Fiz1	0.4542772861356932	0.0	0
chr7	Zfp787	0.4811320754716981	0.0	0
chr7	Zfp444	0.5656565656565656	1.0	0
chr7	Zfp606	0.581081081081081	1.0	0
chr7	Zscan18	0.46453900709219853	0.0	0
chr7	Zfp329	0.6910112359550562	2.0	0
chr7	Zscan22	0.37254901960784315	0.0	0
chr7	Trim28	0.5018455026922306	1.0	0
chr7	Zbtb45	0.43846153846153846	0.0	0
chr7	Lig1	0.5567493112947658	1.0	0
chr7	Napa	0.5888888888888889	1.0	0
chr7	Sae1	0.911504424778761	5.0	1
chr7	Arhgap35	0.9885057471264368	5.0	1
chr7	Ap2s1	0.9905629139072847	5.0	1
chr7	Slc1a5	1.0	5.0	1
chr7	Fkrp	0.975	5.0	1
chr7	Calm3	0.9871134020618557	5.0	1
chr7	Ppp5c	0.9925925925925926	5.0	1
chr7	Sympk	0.9908424908424909	5.0	1
chr7	Dmwd	0.9717261904761905	5.0	1
chr7	Cd3eap	0.9946879150066401	5.0	1
chr7	Trappc6a	1.0	5.0	1
chr7	Gemin7	0.9908536585365854	5.0	1
chr7	Clptm1	0.9938556067588327	5.0	1
chr7	Apoc2	0.8915662198091684	4.0	1
chr7	Apoc1	1.0	5.0	1
chr7	Apoe	0.967995189117452	5.0	1
chr7	Tomm40	0.90625	5.0	1
chr7	Bcam	1.0	5.0	1
chr7	Zfp428	0.9862068965517241	5.0	1
chr7	Arhgef1	1.0	5.0	1
chr7	Rabac1	0.982051282051282	5.0	1
chr7	Pafah1b3	0.9807569974554706	5.0	1
chr7	Megf8	0.9782608695652174	5.0	1
chr7	Bckdha	0.9928571428571429	5.0	1
chr7	Exosc5	0.9908461538461538	5.0	1
chr7	Ccdc97	0.9777777777777777	5.0	1
chr7	Hnrnpul1	0.9876543209876543	5.0	1
chr7	Rab4b	0.989010989010989	5.0	1
chr7	Blvrb	0.9942196531791907	5.0	1
chr7	Sertad1	0.9933333333333333	5.0	1
chr7	Psmc4	0.9827380952380953	5.0	1
chr7	Eid2	0.9876543209876543	5.0	1
chr7	Timm50	1.0	5.0	1
chr7	Rps16	0.9112413194444443	5.0	1
chr7	Paf1	0.9821428571428571	5.0	1
chr7	Mrps12	0.9946025159718105	5.0	1
chr7	Sars2	0.9887640449438202	5.0	1
chr7	Nfkbib	1.0	5.0	1
chr7	Hnrnpl	0.8352941176470589	4.0	1
chr7	Eif3k	0.9913298920380748	5.0	1
chr7	Psmd8	0.9900199600798403	5.0	1
chr7	2200002D01Rik	0.9857142857142858	5.0	1
chr7	Zfp84	1.0	5.0	1
chr7	Zfp27	0.9032258064516129	5.0	1
chr7	Zfp74	1.0	5.0	1
chr7	Zfp568	0.9893617021276596	5.0	1
chr7	Zfp82	1.0	5.0	1
chr7	Zfp566	0.9841269841269841	5.0	1
chr7	Zfp260	0.9848484848484849	5.0	1
chr7	Zfp146	0.9428571428571428	5.0	1
chr7	Capns1	0.9795671725688591	5.0	1
chr7	Tbcb	0.9877675840978594	5.0	1
chr7	Polr2i	0.9609929078014184	5.0	1
chr7	Clip3	0.9811320754716981	5.0	1
chr7	Alkbh6	0.9695121951219512	5.0	1
chr7	Syne4	0.9824561403508771	5.0	1
chr7	Sdhaf1	0.9933566433566434	5.0	1
chr7	Aplp1	0.9259259259259259	5.0	1
chr7	Proser3	0.9655172413793104	5.0	1
chr7	Lin37	0.9642857142857143	5.0	1
chr7	U2af1l4	0.984375	5.0	1
chr7	Tmem147	0.9848484848484849	5.0	1
chr7	Sbsn	0.9655172413793104	5.0	1
chr7	Lsr	0.9901671583087511	5.0	1
chr7	Hpn	1.0	5.0	1
chr7	Wtip	0.990909090909091	5.0	1
chr7	Uba2	1.0	5.0	1
chr7	Pdcd2l	0.9953917050691244	5.0	1
chr7	Gpi1	0.9954407294832827	5.0	1
chr7	4931406P16Rik	0.9827586206896551	5.0	1
chr7	Lsm14a	0.9832756632064589	5.0	1
chr7	Pepd	0.9927007299270073	5.0	1
chr7	Faap24	1.0	5.0	1
chr7	Cep89	0.9819819819819819	5.0	1
chr7	Nudt19	0.993317610062893	5.0	1
chr7	Ankrd27	0.9847328244274809	5.0	1
chr7	Zfp507	1.0	5.0	1
chr7	Uri1	0.995475113122172	5.0	1
chr7	Ccne1	0.9795733911785973	5.0	1
chr7	Pop4	0.9970037453183521	5.0	1
chr7	Ctu1	0.9710144927536232	5.0	1
chr7	Josd2	0.9953917050691244	5.0	1
chr7	Emc10	0.9823249299719888	5.0	1
chr7	Nr1h2	0.9854771784232366	5.0	1
chr7	Vrk3	1.0	5.0	1
chr7	Tbc1d17	0.9863013698630136	5.0	1
chr7	Akt1s1	0.9885555555555556	5.0	1
chr7	Pnkp	0.9918032786885246	5.0	1
chr7	Ptov1	0.9877540650406504	5.0	1
chr7	Fuz	1.0	5.0	1
chr7	Ap2a1	0.9874371859296482	5.0	1
chr7	Bcl2l12	0.992619926199262	5.0	1
chr7	Irf3	0.9848484848484849	5.0	1
chr7	Scaf1	0.9528301886792453	5.0	1
chr7	Rras	0.9827586206896551	5.0	1
chr7	Prr12	0.978494623655914	5.0	1
chr7	Prrg2	0.9857142857142858	5.0	1
chr7	Rcn3	0.9906832298136646	5.0	1
chr7	Rps11	0.7722820797070326	3.0	1
chr7	Rpl13a	0.7667452979722228	3.0	1
chr7	Aldh16a1	1.0	5.0	1
chr7	Pih1d1	0.9781531531531532	5.0	1
chr7	Snrnp70	0.9893026941362916	5.0	1
chr7	Ruvbl2	1.0	5.0	1
chr7	Bax	0.9894078561657219	5.0	1
chr7	Ppp1r15a	0.9841269841269841	5.0	1
chr7	Bcat2	0.9655172413793104	5.0	1
chr7	Grwd1	0.9881474103585658	5.0	1
chr7	Tmem143	0.9882352941176471	5.0	1
chr7	Nomo1	0.9720430107526883	5.0	1
chr7	Sergef	1.0	5.0	1
chr7	Saal1	1.0	5.0	1
chr7	Hps5	1.0	5.0	1
chr7	Gtf2h1	0.9912718204488778	5.0	1
chr7	Ldha	0.9927637522925574	5.0	1
chr7	Tsg101	0.9690402476780186	5.0	1
chr7	Spty2d1	1.0	5.0	1
chr7	E2f8	0.9910714285714286	5.0	1
chr7	Nav2	1.0	5.0	1
chr7	Prmt3	0.9811046511627907	5.0	1
chr7	Tubgcp5	0.9710144927536232	5.0	1
chr7	Cyfip1	0.9661458333333333	5.0	1
chr7	Nipa2	0.9821428571428571	5.0	1
chr7	Gm38393	0.9655172413793104	5.0	1
chr7	Klf13	0.9826086956521739	5.0	1
chr7	Mphosph10	0.9758357719251574	5.0	1
chr7	Mcee	0.98989898989899	5.0	1
chr7	Apba2	0.9761904761904762	5.0	1
chr7	Tm2d3	0.9901960784313726	5.0	1
chr7	Snrpa1	0.9540770609318996	5.0	1
chr7	Chsy1	0.9647058823529412	5.0	1
chr7	Lins1	0.9555555555555556	5.0	1
chr7	Igf1r	0.96875	5.0	1
chr7	Rgma	1.0	5.0	1
chr7	1810026B05Rik	0.9850746268656716	5.0	1
chr7	AU020206	0.99375	5.0	1
chr7	Mrpl46	0.9919540229885058	5.0	1
chr7	Mrps11	0.9994103773584906	5.0	1
chr7	Mfge8	0.9802955665024631	5.0	1
chr7	Fanci	1.0	5.0	1
chr7	Polg	0.9922480620155039	5.0	1
chr7	Mesp1	0.9565217391304348	5.0	1
chr7	Ap3s2	0.9964488636363636	5.0	1
chr7	Prc1	0.9876543209876543	5.0	1
chr7	Unc45a	0.9776785714285714	5.0	1
chr7	Blm	0.9942528735632183	5.0	1
chr7	Iqgap1	0.9768518518518519	5.0	1
chr7	Wdr73	0.9907945736434108	5.0	1
chr7	2900076A07Rik	0.9210526315789473	5.0	1
chr7	Efl1	0.990909090909091	5.0	1
chr7	Fah	0.9873417721518988	5.0	1
chr7	Zfand6	1.0	5.0	1
chr7	Ctsc	0.9915254237288136	5.0	1
chr7	Picalm	0.9710743801652892	5.0	1
chr7	Tmem126b	0.9894419306184012	5.0	1
chr7	4632427E13Rik	1.0	5.0	1
chr7	Ddias	0.9861111111111112	5.0	1
chr7	Prcp	0.9877300613496932	5.0	1
chr7	Tenm4	0.9941176470588236	5.0	1
chr7	Ndufc2	0.9883528408783799	5.0	1
chr7	Ints4	0.983957219251337	5.0	1
chr7	Aamdc	0.9856115107913669	5.0	1
chr7	Rsf1	0.9829059829059829	5.0	1
chr7	Clns1a	0.992822966507177	5.0	1
chr7	Aqp11	0.9818181818181818	5.0	1
chr7	Pak1	0.99	5.0	1
chr7	Uvrag	0.9791666666666666	5.0	1
chr7	Dgat2	0.9801324503311258	5.0	1
chr7	Mogat2	0.9666313559322034	5.0	1
chr7	Serpinh1	0.9745500610500609	5.0	1
chr7	Rps3	0.7942073721798034	3.0	1
chr7	Arrb1	1.0	5.0	1
chr7	Spcs2	0.9909502262443439	5.0	1
chr7	Pold3	0.9826923076923076	5.0	1
chr7	Lipt2	0.9846153846153847	5.0	1
chr7	Ppme1	0.9827357237715804	5.0	1
chr7	C2cd3	1.0	5.0	1
chr7	Ucp2	0.9938271604938271	5.0	1
chr7	Coa4	0.9876543209876543	5.0	1
chr7	Mrpl48	0.9842105263157894	5.0	1
chr7	Rab6a	1.0	5.0	1
chr7	Fam168a	0.9574468085106383	5.0	1
chr7	Fchsd2	1.0	5.0	1
chr7	Stard10	0.9706572769953051	5.0	1
chr7	Folr1	0.965119805884137	5.0	1
chr7	Numa1	1.0	5.0	1
chr7	Xndc1	0.9583333333333333	5.0	1
chr7	Nup98	0.9942528735632183	5.0	1
chr7	Pgap2	0.9931972789115646	5.0	1
chr7	Rhog	1.0	5.0	1
chr7	Rrm1	0.9823232323232324	5.0	1
chr7	Trim6	0.9793103448275862	5.0	1
chr7	Smpd1	0.9947368421052631	5.0	1
chr7	Apbb1	1.0	5.0	1
chr7	Ilk	0.9948979591836735	5.0	1
chr7	Mrpl17	0.9864468482428432	5.0	1
chr7	Eif3f	0.9859563253474694	5.0	1
chr7	Rpl27a	0.9789655172413793	5.0	1
chr7	Ipo7	0.9923076923076923	5.0	1
chr7	Zfp143	0.9901960784313726	5.0	1
chr7	Wee1	0.9822695035460993	5.0	1
chr7	Swap70	0.9772727272727273	5.0	1
chr7	Ctr9	0.9979919678714859	5.0	1
chr7	Parva	0.9836065573770492	5.0	1
chr7	Tead1	0.9839743589743589	5.0	1
chr7	Far1	1.0	5.0	1
chr7	Copb1	0.9491017964071856	5.0	1
chr7	Psma1	0.9914340448823207	5.0	1
chr7	1110004F10Rik	1.0	5.0	1
chr7	Plekha7	1.0	5.0	1
chr7	Rps13	1.0	5.0	1
chr7	Pik3c2a	1.0	5.0	1
chr7	Rps15a	0.9955156950672646	5.0	1
chr7	Arl6ip1	0.9853405763599937	5.0	1
chr7	Smg1	1.0	5.0	1
chr7	Coq7	0.9813935075217736	5.0	1
chr7	Tmc7	0.9714285714285714	5.0	1
chr7	Knop1	0.9899923017705927	5.0	1
chr7	Thumpd1	1.0	5.0	1
chr7	Tmem159	1.0	5.0	1
chr7	Uqcrc2	0.9935846560846561	5.0	1
chr7	Eef2k	0.974025974025974	5.0	1
chr7	Polr3e	0.9965753424657534	5.0	1
chr7	Cdr2	0.9914772727272727	5.0	1
chr7	Ubfd1	0.9935064935064936	5.0	1
chr7	Ndufab1	0.7132352941176471	3.0	1
chr7	Palb2	1.0	5.0	1
chr7	Dctn5	0.9943820224719101	5.0	1
chr7	Plk1	0.9900709219858156	5.0	1
chr7	Rbbp6	0.9924242424242424	5.0	1
chr7	Lcmt1	0.9961832061068703	5.0	1
chr7	Nsmce1	0.9928825622775801	5.0	1
chr7	Gtf3c1	0.9935344827586207	5.0	1
chr7	Xpo6	1.0	5.0	1
chr7	Sbk1	0.9846153846153847	5.0	1
chr7	Spns1	0.994475138121547	5.0	1
chr7	Rabep2	0.984375	5.0	1
chr7	Sh2b1	0.9879518072289156	5.0	1
chr7	Tufm	0.9940298507462687	5.0	1
chr7	Eif3c	0.9896759566467594	5.0	1
chr7	Cln3	1.0	5.0	1
chr7	Mapk3	0.9889624724061808	5.0	1
chr7	Ypel3	0.9919786096256684	5.0	1
chr7	Tbx6	0.9866666666666667	5.0	1
chr7	Aldoa	0.9454545454545454	5.0	1
chr7	Ino80e	0.9722222222222222	5.0	1
chr7	Hirip3	1.0	5.0	1
chr7	Tmem219	1.0	5.0	1
chr7	Kctd13	1.0	5.0	1
chr7	Cdipt	0.9943609022556391	5.0	1
chr7	Mvp	0.9864864864864865	5.0	1
chr7	Cd2bp2	0.9952830188679245	5.0	1
chr7	Tbc1d10b	0.9915966386554622	5.0	1
chr7	Zfp553	0.9955947136563876	5.0	1
chr7	Dctpp1	0.9981357196122297	5.0	1
chr7	Sephs2	0.9829659318637275	5.0	1
chr7	Fbxl19	1.0	5.0	1
chr7	Zfp646	0.9821428571428571	5.0	1
chr7	Vkorc1	1.0	5.0	1
chr7	Bckdk	0.9854014598540146	5.0	1
chr7	Prss8	0.9936708860759493	5.0	1
chr7	Fus	0.7740384615384616	3.0	1
chr7	Inpp5f	0.9791666666666666	5.0	1
chr7	Mcmbp	1.0	5.0	1
chr7	Sec23ip	1.0	5.0	1
chr7	Wdr11	1.0	5.0	1
chr7	Fgfr2	0.9916666666666667	5.0	1
chr7	Ate1	1.0	5.0	1
chr7	Nsmce4a	0.9954158480681073	5.0	1
chr7	Tacc2	1.0	5.0	1
chr7	Plekha1	1.0	5.0	1
chr7	Htra1	1.0	5.0	1
chr7	2310057M21Rik	0.9893617021276596	5.0	1
chr7	Bub3	0.9894065102676584	5.0	1
chr7	Oat	1.0	5.0	1
chr7	Nkx1-2	1.0	5.0	1
chr7	Zranb1	0.9938271604938271	5.0	1
chr7	Bccip	0.9927385892116183	5.0	1
chr7	Mki67	0.9730769230769231	5.0	1
chr7	9430038I01Rik	0.9945945945945946	5.0	1
chr7	Glrx3	0.9315097540288381	5.0	1
chr7	Ppp2r2d	1.0	5.0	1
chr7	Bnip3	0.9871382636655949	5.0	1
chr7	Utf1	0.967741935483871	5.0	1
chr7	Zfp511	0.9920127795527156	5.0	1
chr7	Echs1	0.995741056218058	5.0	1
chr7	Mtg1	0.9656862745098039	5.0	1
chr7	Bet1l	1.0	5.0	1
chr7	Sirt3	0.9923076923076923	5.0	1
chr7	Psmd13	0.9945728291316526	5.0	1
chr7	Ifitm1	0.9908062460165712	5.0	1
chr7	Ifitm3	0.9878048780487805	5.0	1
chr7	Rnh1	0.9838709677419355	5.0	1
chr7	Hras	0.9943181818181818	5.0	1
chr7	Rassf7	1.0	5.0	1
chr7	Phrf1	0.9901477832512315	5.0	1
chr7	Eps8l2	1.0	5.0	1
chr7	Taldo1	0.9885747126436782	5.0	1
chr7	Cd151	0.983974358974359	5.0	1
chr7	Ap2a2	0.9855072463768116	5.0	1
chr7	Ctsd	0.9825757575757578	5.0	1
chr7	R74862	0.9583333333333334	5.0	1
chr7	Cars	1.0	5.0	1
chr7	Ppfia1	0.9858156028368794	5.0	1
chr7	Fadd	0.984375	5.0	1
chr7	Fgf3	0.988155668358714	5.0	1
